prev_filename,filename,cell_type,xmin,xmax,ymin,ymax
00001021.jpg,1021.jpg,stas,663,733,476,543
00001022.jpg,1022.jpg,stas,923,996,498,546
00001022.jpg,1022.jpg,stas,1485,1531,767,804
00001023.jpg,1023.jpg,stas,838,971,488,587
00001023.jpg,1023.jpg,stas,738,831,531,629
00001023.jpg,1023.jpg,stas,1088,1165,145,212
00001024.jpg,1024.jpg,stas,339,433,795,852
00001024.jpg,1024.jpg,stas,553,630,290,352
00001025.jpg,1025.jpg,stas,734,873,454,550
00001025.jpg,1025.jpg,stas,640,732,490,590
00001025.jpg,1025.jpg,stas,989,1064,106,173
00001026.jpg,1026.jpg,stas,371,431,448,512
00001027.jpg,1027.jpg,stas,347,456,582,651
00001028.jpg,1028.jpg,stas,596,697,488,587
00001029.jpg,1029.jpg,stas,707,780,752,816
00001030.jpg,1030.jpg,stas,1289,1357,662,771
00001031.jpg,1031.jpg,stas,1034,1082,426,478
00001032.jpg,1032.jpg,stas,824,916,301,368
00001033.jpg,1033.jpg,stas,1098,1189,679,796
00001034.jpg,1034.jpg,stas,852,986,312,393
00001034.jpg,1034.jpg,stas,675,761,471,516
00001034.jpg,1034.jpg,stas,493,552,395,452
00001035.jpg,1035.jpg,stas,1111,1198,749,835
00001035.jpg,1035.jpg,stas,1209,1255,770,845
00001036.jpg,1036.jpg,stas,479,603,798,863
00001037.jpg,1037.jpg,stas,801,865,544,592
00001038.jpg,1038.jpg,stas,595,727,291,382
00001039.jpg,1039.jpg,stas,1178,1249,384,465
00001039.jpg,1039.jpg,stas,1467,1516,452,510
00001039.jpg,1039.jpg,stas,618,679,76,139
00001040.jpg,1040.jpg,stas,1272,1587,404,788
00001040.jpg,1040.jpg,stas,1401,1487,363,437
00001041.jpg,1041.jpg,stas,1198,1561,161,462
00001041.jpg,1041.jpg,stas,1308,1461,7,126
00001042.jpg,1042.jpg,stas,403,633,466,698
00001042.jpg,1042.jpg,stas,338,406,451,494
00001043.jpg,1043.jpg,stas,902,1331,450,641
00001043.jpg,1043.jpg,stas,899,1021,126,217
00001044.jpg,1044.jpg,stas,518,691,476,703
00001044.jpg,1044.jpg,stas,622,679,770,821
00001045.jpg,1045.jpg,stas,211,307,557,625
00001045.jpg,1045.jpg,stas,371,438,744,820
00001045.jpg,1045.jpg,stas,513,576,611,665
00001046.jpg,1046.jpg,stas,1055,1125,241,345
00001046.jpg,1046.jpg,stas,1056,1116,502,577
00001046.jpg,1046.jpg,stas,938,1031,714,831
00001047.jpg,1047.jpg,stas,1011,1172,694,861
00001047.jpg,1047.jpg,stas,1291,1380,483,598
00001048.jpg,1048.jpg,stas,1325,1499,549,772
00001049.jpg,1049.jpg,stas,625,745,337,441
00001049.jpg,1049.jpg,stas,585,701,487,636
00001049.jpg,1049.jpg,stas,749,838,568,615
00001049.jpg,1049.jpg,stas,716,811,679,731
00001050.jpg,1050.jpg,stas,1410,1468,538,616
00001050.jpg,1050.jpg,stas,1460,1611,583,811
00001051.jpg,1051.jpg,stas,969,1136,561,729
00001051.jpg,1051.jpg,stas,1249,1335,354,465
00001052.jpg,1052.jpg,stas,1541,1624,116,216
